date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2023-11-08,725.92,726.84,720.78,722.22,31399546,HDFC,HDFCBANK.NS,0.29,6.06
2023-11-09,723.04,726.43,722.0,723.22,22116740,HDFC,HDFCBANK.NS,-0.4,4.43
2023-11-10,725.89,728.08,720.32,720.34,14015186,HDFC,HDFCBANK.NS,0.39,7.76
2023-11-13,724.58,728.06,723.17,726.18,20605914,HDFC,HDFCBANK.NS,-0.18,4.89
2023-11-15,732.17,735.36,730.3,732.02,41245460,HDFC,HDFCBANK.NS,1.05,5.06
2023-11-16,734.09,739.28,731.85,734.75,29713838,HDFC,HDFCBANK.NS,0.26,7.42
2023-11-17,732.51,733.68,724.68,725.16,23701874,HDFC,HDFCBANK.NS,-0.22,9.0
2023-11-20,732.56,736.36,730.78,736.36,19331452,HDFC,HDFCBANK.NS,0.01,5.57
2023-11-21,738.76,740.74,735.92,739.28,24959972,HDFC,HDFCBANK.NS,0.85,4.82
2023-11-22,736.14,739.76,731.76,739.76,29123650,HDFC,HDFCBANK.NS,-0.36,8.01
2023-11-23,740.4,741.64,734.17,734.17,13046220,HDFC,HDFCBANK.NS,0.58,7.47
2023-11-24,745.65,746.16,739.69,740.35,16469192,HDFC,HDFCBANK.NS,0.71,6.47
2023-11-28,743.97,748.16,742.59,747.16,28489338,HDFC,HDFCBANK.NS,-0.23,5.57
2023-11-29,758.82,760.69,746.09,746.53,34042488,HDFC,HDFCBANK.NS,2.0,14.6
2023-11-30,758.65,765.29,750.54,763.68,69491440,HDFC,HDFCBANK.NS,-0.02,14.75
2023-12-01,756.99,762.03,755.38,758.21,22153536,HDFC,HDFCBANK.NS,-0.22,6.64
2023-12-04,783.27,784.54,765.87,772.86,50662456,HDFC,HDFCBANK.NS,3.47,18.66
2023-12-05,790.23,797.68,786.73,796.46,52230820,HDFC,HDFCBANK.NS,0.89,10.95
2023-12-06,792.23,797.41,786.8,797.41,38613060,HDFC,HDFCBANK.NS,0.25,10.61
2023-12-07,793.52,795.24,786.58,790.86,20450386,HDFC,HDFCBANK.NS,0.16,8.66
2023-12-08,804.59,805.46,793.52,793.52,33728038,HDFC,HDFCBANK.NS,1.4,11.95
2023-12-11,803.52,809.7,801.57,803.06,23187620,HDFC,HDFCBANK.NS,-0.13,8.13
2023-12-12,795.54,806.07,794.2,805.08,36581476,HDFC,HDFCBANK.NS,-0.99,11.88
2023-12-13,793.74,796.22,786.05,794.49,29346914,HDFC,HDFCBANK.NS,-0.23,10.17
2023-12-14,803.1,807.39,800.6,801.08,35172366,HDFC,HDFCBANK.NS,1.18,6.79
2023-12-15,806.22,811.79,801.38,803.03,138837130,HDFC,HDFCBANK.NS,0.39,10.42
2023-12-18,805.81,810.19,803.49,808.24,18014754,HDFC,HDFCBANK.NS,-0.05,6.69
2023-12-19,804.44,807.24,800.14,803.03,24008446,HDFC,HDFCBANK.NS,-0.17,7.11
2023-12-20,806.44,812.25,800.33,806.92,34232520,HDFC,HDFCBANK.NS,0.25,11.92
2023-12-21,820.89,822.38,803.15,806.44,36589240,HDFC,HDFCBANK.NS,1.79,19.22
2023-12-22,813.18,820.5,811.35,819.38,48578850,HDFC,HDFCBANK.NS,-0.94,9.15
2023-12-26,818.82,820.53,812.06,814.35,18045856,HDFC,HDFCBANK.NS,0.69,8.47
2023-12-27,828.97,830.53,816.95,818.36,27009078,HDFC,HDFCBANK.NS,1.24,13.58
2023-12-28,829.92,837.78,828.34,831.89,44076470,HDFC,HDFCBANK.NS,0.11,9.44
2023-12-29,831.87,834.62,825.42,825.91,25011426,HDFC,HDFCBANK.NS,0.23,9.2
2024-01-01,826.44,831.82,823.47,830.29,14239686,HDFC,HDFCBANK.NS,-0.65,8.35
2024-01-02,826.93,828.73,821.87,826.78,29242092,HDFC,HDFCBANK.NS,0.06,6.86
2024-01-03,814.18,829.65,812.25,828.34,28389762,HDFC,HDFCBANK.NS,-1.54,17.4
2024-01-04,822.91,824.91,813.11,816.66,26734056,HDFC,HDFCBANK.NS,1.07,11.8
2024-01-05,818.7,829.75,811.84,821.11,31889470,HDFC,HDFCBANK.NS,-0.51,17.91
2024-01-08,809.58,818.78,807.9,816.9,17998470,HDFC,HDFCBANK.NS,-1.11,10.88
2024-01-09,803.27,816.56,801.45,811.38,25326888,HDFC,HDFCBANK.NS,-0.78,15.11
2024-01-10,805.93,807.87,798.85,799.62,16115824,HDFC,HDFCBANK.NS,0.33,9.03
2024-01-11,802.54,809.31,799.62,807.9,18314010,HDFC,HDFCBANK.NS,-0.42,9.69
2024-01-12,798.75,805.95,795.05,804.0,19773552,HDFC,HDFCBANK.NS,-0.47,10.9
2024-01-15,814.13,818.07,799.92,801.91,28320356,HDFC,HDFCBANK.NS,1.93,18.15
2024-01-16,817.22,819.41,806.97,814.23,25322500,HDFC,HDFCBANK.NS,0.38,12.43
2024-01-17,748.28,777.14,743.85,764.1,170145236,HDFC,HDFCBANK.NS,-8.44,33.29
2024-01-18,723.29,737.33,720.32,727.11,161070930,HDFC,HDFCBANK.NS,-3.34,17.01
2024-01-19,715.74,735.02,714.65,732.92,109600538,HDFC,HDFCBANK.NS,-1.04,20.37
2024-01-23,694.67,717.72,693.53,712.99,115469402,HDFC,HDFCBANK.NS,-2.94,24.19
2024-01-24,708.57,709.81,671.75,671.75,86004404,HDFC,HDFCBANK.NS,2.0,38.06
2024-01-25,698.35,709.27,690.8,706.91,98941852,HDFC,HDFCBANK.NS,-1.44,18.47
2024-01-29,707.96,711.92,703.65,704.75,65645498,HDFC,HDFCBANK.NS,1.38,8.27
2024-01-30,702.92,712.12,701.27,707.91,41728768,HDFC,HDFCBANK.NS,-0.71,10.85
2024-01-31,711.8,717.84,699.27,700.58,65761040,HDFC,HDFCBANK.NS,1.26,18.57
2024-02-01,713.65,717.18,708.64,713.02,32690740,HDFC,HDFCBANK.NS,0.26,8.54
2024-02-02,703.82,720.71,701.83,717.86,44867754,HDFC,HDFCBANK.NS,-1.38,18.88
2024-02-05,703.19,706.62,697.93,703.75,38605046,HDFC,HDFCBANK.NS,-0.09,8.69
2024-02-06,702.82,705.55,697.23,703.53,41075740,HDFC,HDFCBANK.NS,-0.05,8.32
2024-02-07,695.94,707.54,694.33,707.15,54837086,HDFC,HDFCBANK.NS,-0.98,13.21
2024-02-08,682.84,700.32,681.6,695.89,69106124,HDFC,HDFCBANK.NS,-1.88,18.71
2024-02-09,683.11,688.27,675.03,677.54,56642124,HDFC,HDFCBANK.NS,0.04,13.24
2024-02-12,676.49,688.0,673.26,681.19,34447812,HDFC,HDFCBANK.NS,-0.97,14.75
2024-02-13,678.66,683.48,673.74,677.44,57580994,HDFC,HDFCBANK.NS,0.32,9.73
2024-02-14,673.6,677.22,663.62,669.68,91320810,HDFC,HDFCBANK.NS,-0.75,13.6
2024-02-15,688.2,688.9,673.74,674.06,41584944,HDFC,HDFCBANK.NS,2.17,15.16
2024-02-16,691.05,694.84,685.47,692.99,32175742,HDFC,HDFCBANK.NS,0.41,9.37
2024-02-19,689.68,695.47,688.76,695.47,34451756,HDFC,HDFCBANK.NS,-0.2,6.72
2024-02-20,707.79,709.22,687.1,688.66,56133508,HDFC,HDFCBANK.NS,2.63,22.12
2024-02-21,700.41,712.51,698.39,712.51,45893136,HDFC,HDFCBANK.NS,-1.04,14.11
2024-02-22,690.87,695.38,687.3,690.0,50560882,HDFC,HDFCBANK.NS,-1.36,8.08
2024-02-23,691.39,697.86,690.12,692.33,29833452,HDFC,HDFCBANK.NS,0.07,7.74
2024-02-26,692.21,698.32,687.95,687.95,23506870,HDFC,HDFCBANK.NS,0.12,10.37
2024-02-27,691.17,694.35,687.71,687.95,32087150,HDFC,HDFCBANK.NS,-0.15,6.64
2024-02-28,685.93,693.14,683.31,691.17,25321986,HDFC,HDFCBANK.NS,-0.76,9.83
2024-02-29,683.01,686.42,680.05,682.38,53295700,HDFC,HDFCBANK.NS,-0.43,6.38
2024-03-01,696.33,697.3,681.36,681.36,34738898,HDFC,HDFCBANK.NS,1.95,15.94
2024-03-04,697.27,699.37,693.19,696.42,35616474,HDFC,HDFCBANK.NS,0.14,6.18
2024-03-05,701.24,702.29,691.9,692.07,37991672,HDFC,HDFCBANK.NS,0.57,10.39
2024-03-06,702.09,707.08,697.69,697.69,42409530,HDFC,HDFCBANK.NS,0.12,9.39
2024-03-07,703.8,706.21,701.51,703.5,49348046,HDFC,HDFCBANK.NS,0.24,4.7
2024-03-11,694.89,703.72,692.55,695.96,50531094,HDFC,HDFCBANK.NS,-1.27,11.17
2024-03-12,710.34,712.51,695.6,697.91,65418454,HDFC,HDFCBANK.NS,2.22,16.91
2024-03-13,710.76,716.21,705.74,713.24,63067454,HDFC,HDFCBANK.NS,0.06,10.46
2024-03-14,708.35,713.48,702.92,711.58,52432158,HDFC,HDFCBANK.NS,-0.34,10.56
2024-03-15,706.98,710.22,701.92,705.69,143613804,HDFC,HDFCBANK.NS,-0.19,8.3
2024-03-18,703.77,708.61,698.78,704.23,21437856,HDFC,HDFCBANK.NS,-0.45,9.83
2024-03-19,705.38,706.86,698.64,698.64,36183594,HDFC,HDFCBANK.NS,0.23,8.23
2024-03-20,696.47,706.5,693.36,705.23,43606094,HDFC,HDFCBANK.NS,-1.26,13.14
2024-03-21,703.63,706.3,700.0,702.09,28922860,HDFC,HDFCBANK.NS,1.03,6.3
2024-03-22,702.21,706.06,699.73,701.31,45980326,HDFC,HDFCBANK.NS,-0.2,6.33
2024-03-26,693.72,699.83,692.14,694.6,56844290,HDFC,HDFCBANK.NS,-1.21,7.69
2024-03-27,701.17,704.7,691.7,692.82,62168668,HDFC,HDFCBANK.NS,1.07,12.99
2024-03-28,704.67,710.8,701.17,701.17,55592142,HDFC,HDFCBANK.NS,0.5,9.64
2024-04-01,715.67,717.28,708.42,709.59,25199570,HDFC,HDFCBANK.NS,1.56,8.86
2024-04-02,720.37,727.52,712.14,713.07,41225446,HDFC,HDFCBANK.NS,0.66,15.38
2024-04-03,721.41,727.91,716.11,716.45,45584386,HDFC,HDFCBANK.NS,0.15,11.8
2024-04-04,743.46,744.63,731.98,731.98,88935066,HDFC,HDFCBANK.NS,3.06,12.65
2024-04-05,754.14,756.55,744.7,749.01,59055902,HDFC,HDFCBANK.NS,1.44,11.85
2024-04-08,752.71,757.89,750.25,756.77,20482940,HDFC,HDFCBANK.NS,-0.19,7.64
2024-04-09,753.66,756.72,749.64,756.72,21884494,HDFC,HDFCBANK.NS,0.13,7.08
2024-04-10,747.72,754.31,746.06,754.31,27807400,HDFC,HDFCBANK.NS,-0.79,8.25
2024-04-12,739.25,744.56,736.57,740.25,41084208,HDFC,HDFCBANK.NS,-1.13,7.98
