date,Close,High,Low,Open,Volume,stock_name,ticker
2023-06-28,815.75830078125,817.5833722744769,808.1416572008739,812.7651716503821,59562950,HDFC,HDFCBANK.NS
2023-06-30,828.047119140625,831.6486054517263,819.2137611926184,829.3124901661796,40699016,HDFC,HDFCBANK.NS
2023-07-03,837.0021362304688,855.3501643562647,832.232592346636,833.4493066629323,44104116,HDFC,HDFCBANK.NS
2023-07-04,841.09033203125,850.2400483591142,834.0821044038221,838.7785746015386,38795188,HDFC,HDFCBANK.NS
2023-07-05,814.3712158203125,837.0994145323269,812.0594587162262,835.274343134364,37165754,HDFC,HDFCBANK.NS
2023-07-06,815.1986083984375,821.4525082286525,808.0930085295972,814.2252369257229,52156544,HDFC,HDFCBANK.NS
2023-07-07,808.093017578125,815.1986175265295,806.0976179186929,810.3317601084606,19926336,HDFC,HDFCBANK.NS
2023-07-10,806.1705932617188,816.0503378295722,802.8854644229833,808.3850372058562,38398442,HDFC,HDFCBANK.NS
2023-07-11,802.2528076171875,815.6853225262156,800.841407050649,809.3584077333511,50670426,HDFC,HDFCBANK.NS
2023-07-12,794.7334594726562,810.9644765133695,791.9107178120092,805.6352319869237,70958358,HDFC,HDFCBANK.NS
2023-07-13,798.699951171875,806.6572510904781,797.2155953198356,806.2922367876993,41913546,HDFC,HDFCBANK.NS
2023-07-14,800.354736328125,804.7835648843277,795.7312215849707,804.7835648843277,24727214,HDFC,HDFCBANK.NS
2023-07-17,817.0966796875,818.6053935606003,794.7577929158504,803.0314502823962,49252928,HDFC,HDFCBANK.NS
2023-07-18,816.4153442382812,829.3125165913748,812.7652011194812,826.3924020963348,81076818,HDFC,HDFCBANK.NS
2023-07-19,820.1140747070312,821.8904894232893,815.1985609379775,818.1673318749405,32935134,HDFC,HDFCBANK.NS
2023-07-20,821.8905029296875,823.4722315067543,817.6320029145078,818.1917033699069,56210948,HDFC,HDFCBANK.NS
2023-07-21,815.5636596679688,822.4016183376864,814.3469452719253,817.6320741412428,42154248,HDFC,HDFCBANK.NS
2023-07-24,816.8533325195312,819.8951183000274,812.813817239081,816.9019892100436,32179444,HDFC,HDFCBANK.NS
2023-07-25,825.7110595703125,826.879117291901,816.853402383876,819.8951884245319,55992596,HDFC,HDFCBANK.NS
2023-07-26,822.8395385742188,827.1710534459679,821.5255108693627,827.1710534459679,24794358,HDFC,HDFCBANK.NS
2023-07-27,814.2982788085938,828.8258366410838,811.5241343729674,827.317122690067,59741302,HDFC,HDFCBANK.NS
2023-07-28,799.8680419921875,812.2298721075693,798.6999842928814,808.6283856221597,41015684,HDFC,HDFCBANK.NS
2023-07-31,803.6154174804688,806.3409049738307,797.531846128994,803.0557764440342,34565006,HDFC,HDFCBANK.NS
2023-08-01,808.993408203125,811.5241504025686,803.0315076162769,805.1972354940766,35394188,HDFC,HDFCBANK.NS
2023-08-02,798.407958984375,803.7615021412346,794.830830666086,799.1379875966741,28116322,HDFC,HDFCBANK.NS
2023-08-03,792.6407470703125,803.6884896703888,789.8909607409018,798.1646183703506,57673946,HDFC,HDFCBANK.NS
2023-08-04,804.1021118164062,806.1948841477191,792.932698459204,795.8041560498854,37388304,HDFC,HDFCBANK.NS
2023-08-07,803.6398315429688,809.4070457041624,801.8391180613743,809.4070457041624,28300918,HDFC,HDFCBANK.NS
